발생일,발생시간,주야,요일,발생지_시도,발생지_시군구,기상상태,노면상태_대분류,노면상태,사고내용,사망자수,중상자수,경상자수,부상신고자수,도로종류,도로형태_대분류,도로형태,교차로형태_대분류,교차로형태,도로선형_대분류,도로선형,경도,위도
20160809,04시,야,화,경북,포항시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,횡단보도상,교차로아님,교차로아님,직선,오르막,129.3432077,36.02566007
20160809,08시,주,화,전남,나주시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.7189764,34.9428249
20160809,10시,주,화,충북,충주시,맑음,포장,건조,사망,1,7,5,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.7483379,37.0419658
20160809,12시,주,화,충남,보령시,맑음,포장,건조,사망,1,0,1,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,126.5531041,36.44922024
20160809,15시,주,화,전북,김제시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,126.9862345,35.877785
20160809,16시,주,화,경북,의성군,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 사지,직선,오르막,128.4507185,36.35270265
20160809,16시,주,화,전남,순천시,맑음,포장,건조,사망,1,6,2,0,일반국도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,127.4219438,35.08939978
20160809,16시,주,화,충남,천안시,비,포장,젖음/습기,사망,2,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,127.1370066,36.66719853
20160809,17시,주,화,충북,음성군,맑음,포장,건조,사망,4,2,0,0,일반국도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,127.6978575,36.92877088
20160809,18시,야,화,경북,군위군,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,128.6653509,36.19599703
20160809,19시,야,화,경기,여주시,맑음,포장,건조,사망,1,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.5837939,37.33313111
20160809,20시,야,화,충남,예산군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.7570187,36.76032236
20160810,04시,야,수,충남,예산군,맑음,포장,건조,사망,1,1,2,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,126.8427224,36.67408735
20160810,06시,주,수,부산,중구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,129.0252393,35.10316684
20160810,08시,주,수,경북,상주시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.1538043,36.4707572
20160810,11시,주,수,전북,남원시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,127.407284,35.42993641
20160810,12시,주,수,전북,군산시,맑음,포장,건조,사망,1,0,1,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.685716,35.95167605
20160810,15시,주,수,경북,상주시,맑음,포장,건조,사망,1,2,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.1616023,36.54375376
20160810,17시,주,수,강원,철원군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.2429494,38.16407564
20160810,19시,야,수,울산,울주군,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.2609779,35.40587063
20160811,00시,야,목,경기,남양주시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 사지,기타구역,기타/서비스구역,127.2038758,37.63292711
20160811,04시,야,목,강원,원주시,맑음,포장,건조,사망,1,1,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.96269,37.41800416
20160811,06시,주,목,서울,강북구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,127.034201,37.61300044
20160811,06시,주,목,전남,목포시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,126.3588479,34.76522549
20160811,07시,주,목,경남,양산시,맑음,포장,건조,사망,2,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,129.0318298,35.36906394
20160811,09시,주,목,강원,속초시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.6048267,38.17295776
20160811,11시,주,목,경기,안양시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,126.9357953,37.3980937
20160811,12시,주,목,부산,부산진구,맑음,포장,건조,사망,1,0,1,0,특별광역시도,교차로,교차로내,교차로,교차로 - 오지이상,직선,평지,129.0589932,35.1578069
20160811,17시,주,목,경북,칠곡군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.3689033,36.04055676
20160811,20시,야,목,강원,춘천시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.5602825,37.82769145
20160811,22시,야,목,경북,경주시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.2743178,35.98663863
20160812,00시,야,금,인천,계양구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.7344569,37.53648162
20160812,07시,주,금,전북,익산시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.9616268,36.05141311
20160812,10시,주,금,강원,영월군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.4676567,37.18355142
20160812,10시,주,금,경기,화성시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.939041,37.19254798
20160812,12시,주,금,충남,보령시,맑음,포장,건조,사망,1,0,2,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,126.5033707,36.45618048
20160812,17시,주,금,경남,함안군,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로부근,교차로,교차로 - 삼지,커브ㆍ곡각 ,오르막,128.4790696,35.3783241
20160812,19시,야,금,경남,밀양시,맑음,포장,건조,사망,1,1,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,128.6889135,35.52826391
20160812,20시,야,금,충남,예산군,맑음,포장,건조,사망,1,1,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,126.7398114,36.6908642
20160812,20시,야,금,충북,청주시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.4353636,36.56078905
20160812,21시,야,금,경기,이천시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.4496801,37.27654239
20160812,22시,야,금,충남,공주시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.2117877,36.43354281
20160813,01시,야,토,경기,수원시,맑음,포장,건조,사망,1,1,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.050563,37.2650815
20160813,04시,야,토,제주,서귀포시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,126.6406246,33.26569147
20160813,05시,야,토,강원,영월군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.485125,37.18492178
20160813,05시,야,토,부산,강서구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,128.9885928,35.2146683
20160813,05시,야,토,인천,서구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6567603,37.60170894
20160813,06시,주,토,서울,용산구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,126.9716678,37.54252047
20160813,10시,주,토,경남,김해시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,128.8045534,35.32738137
20160813,11시,주,토,충남,홍성군,맑음,포장,건조,사망,1,0,0,0,군도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.6623156,36.57336031
20160813,14시,주,토,충북,단양군,맑음,포장,건조,사망,1,3,2,0,일반국도,교차로,교차로내,교차로,교차로 - 삼지,직선,오르막,128.3371526,36.99105927
20160813,17시,주,토,경남,사천시,흐림,포장,건조,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,128.0832651,34.93852497
20160813,19시,야,토,경북,구미시,맑음,포장,건조,사망,1,0,3,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.323119,36.27405468
20160813,22시,야,토,경기,수원시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,126.9821208,37.25119986
20160813,23시,야,토,경기,여주시,맑음,포장,건조,사망,1,2,1,0,고속국도,단일로,터널안,교차로아님,교차로아님,직선,평지,127.737217,37.24407229
20160814,03시,야,일,광주,광산구,맑음,포장,건조,사망,1,0,1,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.7789742,35.10778602
20160814,10시,주,일,전북,전주시,흐림,포장,건조,사망,1,1,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0611228,35.87380835
20160814,14시,주,일,전남,여수시,맑음,포장,건조,사망,1,8,18,0,시도,단일로,터널안,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.7488142,34.76300587
20160814,16시,주,일,전남,장흥군,맑음,포장,건조,사망,1,0,0,0,기타,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,126.8863669,34.70593967
20160814,19시,야,일,경남,밀양시,맑음,포장,건조,사망,2,2,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.7745427,35.53721668
20160814,20시,야,일,경북,의성군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.7339382,36.32739609
20160814,22시,야,일,전북,임실군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.2180544,35.66863648
20160815,02시,야,월,제주,제주시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,126.4713748,33.49386153
20160815,05시,야,월,충남,당진시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6658239,36.90261444
20160815,08시,주,월,전북,정읍시,맑음,포장,건조,사망,1,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.7338384,35.57951148
20160815,10시,주,월,경북,문경시,맑음,포장,건조,사망,1,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.2135395,36.72538161
20160815,19시,야,월,경기,가평군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.3594436,37.80551369
20160815,19시,야,월,경북,경산시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.7723199,35.8624177
20160815,19시,야,월,제주,제주시,맑음,포장,건조,사망,1,0,1,0,지방도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.4564336,33.49296997
20160815,19시,야,월,충북,제천시,흐림,포장,건조,사망,2,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.1973668,36.93272984
20160815,22시,야,월,경기,파주시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,126.8706734,37.84976586
20160816,01시,야,화,경기,용인시,맑음,포장,건조,사망,1,0,0,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.1065732,37.22983785
20160816,04시,야,화,경남,창원시(통합),흐림,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.6162006,35.26727934
20160816,05시,야,화,경남,창녕군,맑음,포장,건조,사망,1,0,1,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.4558176,35.60816428
20160816,05시,야,화,전남,목포시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 삼지,커브ㆍ곡각 ,내리막,126.3679532,34.79779025
20160816,07시,주,화,인천,서구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6773792,37.55993811
20160816,08시,주,화,강원,홍천군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,128.1691424,37.82070474
20160816,08시,주,화,제주,서귀포시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8684364,33.36856147
20160816,09시,주,화,인천,강화군,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.5108651,37.65310029
20160816,10시,주,화,강원,삼척시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.8795277,37.29332819
20160816,10시,주,화,경기,안양시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.9393466,37.3945682
20160816,10시,주,화,경남,함안군,맑음,포장,건조,사망,1,0,0,0,군도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,128.3094174,35.30983616
